WigleWifi-1.4,appRelease=2.25,model=SHIELD Tablet,release=7.0,device=shieldtablet,display=NRD90M.1928188_904.2811,board=unknown,brand=nvidia
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
6a:12:f5:f9:5e:71,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-10-27 16:16:45,8,-96,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
c4:3d:c7:5a:79:1c,tslila,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:16:45,11,-93,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
fc:b4:e6:cf:d1:dd,HOTBOX-D1D7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:16:45,1,-77,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
fc:3f:db:7e:60:a6,DIRECT-A5-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-10-27 16:16:45,10,-90,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
90:8d:78:54:d9:69,Ab,[WPA2-PSK-CCMP][ESS],2017-10-27 16:16:45,10,-90,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
74:44:01:33:c7:56,LANDAU HOME,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:16:45,1,-93,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
7c:03:4c:ba:bf:55,HOTBOX-72B6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:16:45,6,-94,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
0a:8d:db:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:16:45,1,-79,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
7c:b7:33:2e:76:73,Mouly,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:16:45,11,-83,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
0a:8d:cb:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:16:45,44,-89,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
0a:8d:cb:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:16:45,44,-90,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
0a:8d:cb:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:16:45,44,-93,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
0a:8d:db:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:16:45,1,-86,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
0a:8d:db:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:16:45,11,-87,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
78:e8:b6:69:2a:e9,smartsell,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:16:45,11,-87,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:16:45,13,-88,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
00:78:9e:fa:15:91,MOULY MAISON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:16:45,1,-88,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
02:8d:db:6e:71:bf,888Guest,[ESS],2017-10-27 16:16:45,1,-80,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
06:8d:db:6e:71:6d,888Free,[ESS],2017-10-27 16:16:45,1,-81,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
02:8d:db:6e:71:6d,888Guest,[ESS],2017-10-27 16:16:45,1,-81,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
06:8d:db:6e:71:bf,888Free,[ESS],2017-10-27 16:16:45,1,-86,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
06:8d:db:6e:71:be,,[ESS],2017-10-27 16:16:45,11,-86,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
02:8d:db:6e:71:be,,[ESS],2017-10-27 16:16:45,11,-86,32.16766121892341,34.80988155918773,39.018065819940986,3,WIFI
0a:8d:db:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:17:01,1,-79,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
0a:8d:db:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:17:01,11,-81,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
06:8d:db:6e:71:bf,888Free,[ESS],2017-10-27 16:17:01,1,-81,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
06:8d:db:6e:71:be,,[ESS],2017-10-27 16:17:01,11,-80,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
02:8d:db:6e:71:be,,[ESS],2017-10-27 16:17:01,11,-81,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
b0:aa:77:f1:3a:68,Shaked-Guest WiFi,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:17:01,11,-81,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-10-27 16:17:01,6,-86,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
cc:16:7e:97:1d:91,KaymeraDev,[WPA2-PSK-CCMP][ESS],2017-10-27 16:17:01,1,-93,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:17:01,5,-94,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
0a:8d:db:6e:71:26,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:17:01,6,-95,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
02:8d:cb:6e:71:bf,888Guest,[ESS],2017-10-27 16:17:01,44,-90,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
06:8d:cb:6e:71:bf,888Free,[ESS],2017-10-27 16:17:01,44,-90,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
02:8d:db:6e:71:26,,[ESS],2017-10-27 16:17:01,6,-95,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
06:8d:db:6e:71:26,888Free,[ESS],2017-10-27 16:17:01,6,-96,32.167671222901205,34.80992484668563,39.29407685136998,3,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:38,5,-89,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
f8:d1:11:b1:92:93,iFOREX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-10-27 16:18:38,13,-90,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
06:8d:cb:6e:71:6d,888Free,[ESS],2017-10-27 16:18:38,44,-89,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
02:8d:cb:6e:71:6d,888Guest,[ESS],2017-10-27 16:18:38,44,-89,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
02:8d:db:6e:71:c1,,[ESS],2017-10-27 16:18:38,11,-82,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
64:27:37:77:d1:f3,HP-Print-f3-LaserJet 300,[ESS][P2P],2017-10-27 16:18:38,6,-95,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
0a:8d:db:6e:71:c1,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:18:38,11,-83,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
74:da:38:ae:91:7b,lavel-2,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-10-27 16:18:38,2,-90,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
06:8d:db:6e:71:c1,888Free,[ESS],2017-10-27 16:18:38,11,-84,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
74:da:39:b9:a7:bd,lavel-2,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:38,2,-87,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:38,5,-89,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:18:38,6,-95,32.16752947325414,34.80970275770306,44.784206538209546,3,WIFI
0a:8d:db:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:18:50,11,-90,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
06:8d:db:6e:71:be,,[ESS],2017-10-27 16:18:50,11,-94,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
06:8d:db:6e:71:bf,888Free,[ESS],2017-10-27 16:18:50,1,-87,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
02:8d:db:6e:71:be,,[ESS],2017-10-27 16:18:50,11,-89,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-10-27 16:18:50,6,-88,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
0a:8d:db:6e:71:26,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:18:50,6,-97,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
02:8d:cb:6e:71:bf,888Guest,[ESS],2017-10-27 16:18:50,44,-89,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
06:8d:cb:6e:71:bf,888Free,[ESS],2017-10-27 16:18:50,44,-89,32.16689631014436,34.80888987334706,42.95830812528492,3,WIFI
7c:b7:33:2e:76:73,Mouly,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:18:53,11,-84,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
0a:8d:cb:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:18:53,44,-95,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:53,13,-86,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
00:78:9e:fa:15:91,MOULY MAISON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:18:53,1,-84,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
06:8d:db:6e:71:6d,888Free,[ESS],2017-10-27 16:18:53,1,-88,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
02:8d:db:6e:71:6d,888Guest,[ESS],2017-10-27 16:18:53,1,-81,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:53,12,-86,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:53,48,-94,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
8e:15:44:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:18:53,6,-88,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
a2:6c:ac:f3:6a:69,Rainbow Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:18:53,5,-93,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
90:6c:ac:60:6c:8b,Maxillent,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:18:53,3,-93,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
cc:b2:55:e5:ce:f3,FlixU,[WPA-PSK-CCMP][ESS],2017-10-27 16:18:53,6,-93,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:53,3,-93,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
a2:6c:ac:60:6c:8b,Maxillent_Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:18:53,3,-94,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:18:53,6,-79,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
34:23:87:36:c9:b7,HP-Print-b7-LaserJet 300,[ESS],2017-10-27 16:18:53,1,-90,32.166882698884585,34.808879325364,42.88970818374659,3,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:59,5,-89,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
02:8d:db:6e:71:c1,,[ESS],2017-10-27 16:18:59,11,-82,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
64:27:37:77:d1:f3,HP-Print-f3-LaserJet 300,[ESS][P2P],2017-10-27 16:18:59,6,-95,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
0a:8d:db:6e:71:c1,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:18:59,11,-83,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
06:8d:db:6e:71:c1,888Free,[ESS],2017-10-27 16:18:59,11,-84,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
74:da:39:b9:a7:bd,lavel-2,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:59,2,-87,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:18:59,5,-89,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:18:59,6,-95,32.16690260644389,34.808596256222685,41.92228608379519,3,WIFI
7c:b7:33:2e:76:73,Mouly,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:19:06,11,-84,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
0a:8d:cb:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:19:06,44,-95,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
0a:8d:db:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:19:06,11,-90,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:06,13,-86,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
00:78:9e:fa:15:91,MOULY MAISON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:19:06,1,-84,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
06:8d:db:6e:71:6d,888Free,[ESS],2017-10-27 16:19:06,1,-88,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
02:8d:db:6e:71:6d,888Guest,[ESS],2017-10-27 16:19:06,1,-81,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
06:8d:db:6e:71:be,,[ESS],2017-10-27 16:19:06,11,-94,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
02:8d:db:6e:71:be,,[ESS],2017-10-27 16:19:06,11,-89,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-10-27 16:19:06,6,-88,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:06,12,-86,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:06,48,-94,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
8e:15:44:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:19:06,6,-88,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
a2:6c:ac:f3:6a:69,Rainbow Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:19:06,5,-93,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
90:6c:ac:60:6c:8b,Maxillent,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:19:06,3,-93,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
cc:b2:55:e5:ce:f3,FlixU,[WPA-PSK-CCMP][ESS],2017-10-27 16:19:06,6,-93,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:06,3,-93,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
a2:6c:ac:60:6c:8b,Maxillent_Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:19:06,3,-94,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:19:06,6,-79,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
34:23:87:36:c9:b7,HP-Print-b7-LaserJet 300,[ESS],2017-10-27 16:19:06,1,-90,32.16723639563425,34.807691961442366,41.09150470864094,3,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:09,5,-88,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:09,5,-87,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:19:09,6,-96,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
74:da:38:56:ed:e0,Barda_2,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-10-27 16:19:09,1,-93,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
14:ae:db:3d:b1:52,EL,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:09,9,-93,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:19:09,1,-94,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
e0:ce:c3:8a:ad:63,BERTOC-HOT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:19:09,13,-90,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
e4:6f:13:70:97:c4,Vexlerar,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:09,9,-95,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
84:26:15:eb:2d:b3,Ester_wifi,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:09,11,-95,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
00:f6:63:3a:f4:81,KaymeraDev,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:09,1,-96,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:19:09,6,-96,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
00:78:9e:fa:dc:f4,Barda,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:19:09,1,-96,32.16738290292402,34.80724915968755,41.313957486288615,3,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:14,12,-86,32.167616982375094,34.80662290618607,41.286480770321894,3,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:19:14,48,-94,32.167616982375094,34.80662290618607,41.286480770321894,3,WIFI
